instrument_name,strike,expiry_date,option_type,bid,ask,underlying_price,implied_volatility,funding_rate,timestamp
BTC-26JUN26-58000-P,58000.0,1782460800000,put,0.03,0.031,0.0,,0.0,2026-03-16T10:45:31.889897+00:00
BTC-26JUN26-60000-P,60000.0,1782460800000,put,0.0355,0.0365,0.0,,0.0,2026-03-16T10:45:31.955075+00:00
BTC-26JUN26-62000-C,62000.0,1782460800000,put,0.2005,0.203,0.0,,0.0,2026-03-16T10:45:31.997311+00:00
BTC-26JUN26-62000-P,62000.0,1782460800000,put,0.0425,0.043,0.0,,0.0,2026-03-16T10:45:32.039599+00:00
BTC-26JUN26-64000-P,64000.0,1782460800000,put,0.05,0.051,0.0,,0.0,2026-03-16T10:45:32.105457+00:00
BTC-26JUN26-65000-C,65000.0,1782460800000,put,0.1725,0.1745,0.0,,0.0,2026-03-16T10:45:32.149382+00:00
BTC-26JUN26-65000-P,65000.0,1782460800000,put,0.0545,0.055,0.0,,0.0,2026-03-16T10:45:32.193876+00:00
BTC-26JUN26-66000-C,66000.0,1782460800000,put,0.1625,0.165,0.0,,0.0,2026-03-16T10:45:32.235838+00:00
BTC-26JUN26-68000-C,68000.0,1782460800000,put,0.147,0.148,0.0,,0.0,2026-03-16T10:45:32.301074+00:00
BTC-26JUN26-68000-P,68000.0,1782460800000,put,0.0685,0.0695,0.0,,0.0,2026-03-16T10:45:32.346853+00:00
BTC-26JUN26-70000-C,70000.0,1782460800000,put,0.1305,0.132,0.0,,0.0,2026-03-16T10:45:32.390907+00:00
BTC-26JUN26-70000-P,70000.0,1782460800000,put,0.0795,0.081,0.0,,0.0,2026-03-16T10:45:32.434929+00:00
BTC-26JUN26-72000-P,72000.0,1782460800000,put,0.092,0.0935,0.0,,0.0,2026-03-16T10:45:32.506746+00:00
BTC-26JUN26-74000-C,74000.0,1782460800000,put,0.102,0.1035,0.0,,0.0,2026-03-16T10:45:32.548986+00:00
BTC-26JUN26-74000-P,74000.0,1782460800000,put,0.1055,0.107,0.0,,0.0,2026-03-16T10:45:32.589547+00:00
BTC-26JUN26-75000-P,75000.0,1782460800000,put,0.1125,0.114,0.0,,0.0,2026-03-16T10:45:32.653013+00:00
BTC-26JUN26-76000-C,76000.0,1782460800000,put,0.0895,0.091,0.0,,0.0,2026-03-16T10:45:32.694797+00:00
BTC-26JUN26-76000-P,76000.0,1782460800000,put,0.12,0.1215,0.0,,0.0,2026-03-16T10:45:32.737214+00:00
BTC-26JUN26-78000-P,78000.0,1782460800000,put,0.136,0.1375,0.0,,0.0,2026-03-16T10:45:32.804609+00:00
BTC-26JUN26-80000-C,80000.0,1782460800000,put,0.0685,0.0695,0.0,,0.0,2026-03-16T10:45:32.847349+00:00
BTC-26JUN26-80000-P,80000.0,1782460800000,put,0.153,0.1545,0.0,,0.0,2026-03-16T10:45:32.891443+00:00
BTC-26JUN26-82000-C,82000.0,1782460800000,put,0.0595,0.0605,0.0,,0.0,2026-03-16T10:45:32.937059+00:00
BTC-26JUN26-84000-C,84000.0,1782460800000,put,0.0515,0.0525,0.0,,0.0,2026-03-16T10:45:33.002404+00:00
BTC-26JUN26-84000-P,84000.0,1782460800000,put,0.1885,0.1945,0.0,,0.0,2026-03-16T10:45:33.045296+00:00
BTC-26JUN26-85000-C,85000.0,1782460800000,put,0.048,0.049,0.0,,0.0,2026-03-16T10:45:33.087572+00:00
BTC-26JUN26-86000-C,86000.0,1782460800000,put,0.0445,0.0455,0.0,,0.0,2026-03-16T10:45:33.150348+00:00
BTC-26JUN26-86000-P,86000.0,1782460800000,put,0.21,0.2145,0.0,,0.0,2026-03-16T10:45:33.195080+00:00
BTC-26JUN26-88000-C,88000.0,1782460800000,put,0.0385,0.0395,0.0,,0.0,2026-03-16T10:45:33.237081+00:00
BTC-26JUN26-90000-C,90000.0,1782460800000,put,0.033,0.034,0.0,,0.0,2026-03-16T10:45:33.299220+00:00
BTC-26JUN26-90000-P,90000.0,1782460800000,put,0.249,0.2585,0.0,,0.0,2026-03-16T10:45:33.345973+00:00
BTC-26JUN26-95000-C,95000.0,1782460800000,put,0.0225,0.0235,0.0,,0.0,2026-03-16T10:45:33.386671+00:00
BTC-26JUN26-100000-C,100000.0,1782460800000,put,0.016,0.0165,0.0,,0.0,2026-03-16T10:45:33.452621+00:00
BTC-26JUN26-100000-P,100000.0,1782460800000,put,0.364,0.377,0.0,,0.0,2026-03-16T10:45:33.504109+00:00
BTC-26JUN26-105000-C,105000.0,1782460800000,put,0.0105,0.0115,0.0,,0.0,2026-03-16T10:45:33.548657+00:00
BTC-26JUN26-105000-P,105000.0,1782460800000,put,0.4265,0.4405,0.0,,0.0,2026-03-16T10:45:33.593453+00:00
BTC-26JUN26-110000-C,110000.0,1782460800000,put,0.0075,0.0085,0.0,,0.0,2026-03-16T10:45:33.639124+00:00
BTC-26JUN26-115000-C,115000.0,1782460800000,put,0.0055,0.006,0.0,,0.0,2026-03-16T10:45:33.708040+00:00
BTC-26JUN26-115000-P,115000.0,1782460800000,put,0.556,0.5715,0.0,,0.0,2026-03-16T10:45:33.751313+00:00
BTC-26JUN26-120000-C,120000.0,1782460800000,put,0.0043,0.0046,0.0,,0.0,2026-03-16T10:45:33.793188+00:00
BTC-26JUN26-120000-P,120000.0,1782460800000,put,0.622,0.638,0.0,,0.0,2026-03-16T10:45:33.836119+00:00
BTC-26JUN26-125000-P,125000.0,1782460800000,put,0.688,0.7055,0.0,,0.0,2026-03-16T10:45:33.899553+00:00
BTC-26JUN26-130000-C,130000.0,1782460800000,put,0.0026,0.0029,0.0,,0.0,2026-03-16T10:45:33.943975+00:00
BTC-26JUN26-130000-P,130000.0,1782460800000,put,0.755,0.773,0.0,,0.0,2026-03-16T10:45:33.988698+00:00
BTC-26JUN26-135000-P,135000.0,1782460800000,put,0.766,0.9095,0.0,,0.0,2026-03-16T10:45:34.054527+00:00
BTC-26JUN26-150000-C,150000.0,1782460800000,put,0.0012,0.0014,0.0,,0.0,2026-03-16T10:45:34.188700+00:00
BTC-26JUN26-180000-P,180000.0,1782460800000,put,1.4255,1.453,0.0,,0.0,2026-03-16T10:45:34.454295+00:00
BTC-26JUN26-210000-P,210000.0,1782460800000,put,1.7375,1.9595,0.0,,0.0,2026-03-16T10:45:34.604135+00:00
BTC-26JUN26-250000-P,250000.0,1782460800000,put,2.259,2.522,0.0,,0.0,2026-03-16T10:45:34.800233+00:00
BTC-26JUN26-300000-P,300000.0,1782460800000,put,2.9105,3.2255,0.0,,0.0,2026-03-16T10:45:34.952382+00:00
BTC-26JUN26-360000-P,360000.0,1782460800000,put,3.6925,4.071,0.0,,0.0,2026-03-16T10:45:35.103686+00:00
