instrument_name,strike,expiry_date,option_type,bid,ask,underlying_price,implied_volatility,funding_rate,timestamp
BTC-26JUN26-66000-P,66000.0,1782460800000,put,0.0575,0.0585,0.0,,0.0,2026-03-16T11:35:49.696420+00:00
BTC-26JUN26-68000-C,68000.0,1782460800000,put,0.1485,0.1505,0.0,,0.0,2026-03-16T11:35:49.738748+00:00
BTC-26JUN26-68000-P,68000.0,1782460800000,put,0.067,0.068,0.0,,0.0,2026-03-16T11:35:49.781394+00:00
BTC-26JUN26-70000-P,70000.0,1782460800000,put,0.078,0.079,0.0,,0.0,2026-03-16T11:35:49.844914+00:00
BTC-26JUN26-72000-C,72000.0,1782460800000,put,0.118,0.1195,0.0,,0.0,2026-03-16T11:35:49.889536+00:00
BTC-26JUN26-72000-P,72000.0,1782460800000,put,0.0895,0.091,0.0,,0.0,2026-03-16T11:35:49.934607+00:00
BTC-26JUN26-74000-P,74000.0,1782460800000,put,0.103,0.1045,0.0,,0.0,2026-03-16T11:35:50.000901+00:00
BTC-26JUN26-75000-C,75000.0,1782460800000,put,0.098,0.099,0.0,,0.0,2026-03-16T11:35:50.046450+00:00
BTC-26JUN26-75000-P,75000.0,1782460800000,put,0.11,0.1115,0.0,,0.0,2026-03-16T11:35:50.091449+00:00
BTC-26JUN26-76000-C,76000.0,1782460800000,put,0.0915,0.093,0.0,,0.0,2026-03-16T11:35:50.135254+00:00
BTC-26JUN26-78000-C,78000.0,1782460800000,put,0.0805,0.0815,0.0,,0.0,2026-03-16T11:35:50.200595+00:00
BTC-26JUN26-78000-P,78000.0,1782460800000,put,0.133,0.1345,0.0,,0.0,2026-03-16T11:35:50.244522+00:00
BTC-26JUN26-80000-C,80000.0,1782460800000,put,0.07,0.071,0.0,,0.0,2026-03-16T11:35:50.285326+00:00
BTC-26JUN26-82000-C,82000.0,1782460800000,put,0.0615,0.062,0.0,,0.0,2026-03-16T11:35:50.351075+00:00
BTC-26JUN26-82000-P,82000.0,1782460800000,put,0.167,0.17,0.0,,0.0,2026-03-16T11:35:50.396340+00:00
BTC-26JUN26-84000-C,84000.0,1782460800000,put,0.053,0.054,0.0,,0.0,2026-03-16T11:35:50.438205+00:00
BTC-26JUN26-84000-P,84000.0,1782460800000,put,0.1845,0.1905,0.0,,0.0,2026-03-16T11:35:50.481994+00:00
BTC-26JUN26-85000-P,85000.0,1782460800000,put,0.194,0.2,0.0,,0.0,2026-03-16T11:35:50.543119+00:00
BTC-26JUN26-86000-C,86000.0,1782460800000,put,0.046,0.047,0.0,,0.0,2026-03-16T11:35:50.584367+00:00
BTC-26JUN26-88000-C,88000.0,1782460800000,put,0.0395,0.0405,0.0,,0.0,2026-03-16T11:35:50.649469+00:00
BTC-26JUN26-88000-P,88000.0,1782460800000,put,0.2245,0.231,0.0,,0.0,2026-03-16T11:35:50.690129+00:00
BTC-26JUN26-90000-C,90000.0,1782460800000,put,0.0345,0.035,0.0,,0.0,2026-03-16T11:35:50.733571+00:00
BTC-26JUN26-95000-C,95000.0,1782460800000,put,0.0235,0.024,0.0,,0.0,2026-03-16T11:35:50.798486+00:00
BTC-26JUN26-95000-P,95000.0,1782460800000,put,0.3015,0.3115,0.0,,0.0,2026-03-16T11:35:50.840026+00:00
BTC-26JUN26-100000-C,100000.0,1782460800000,put,0.016,0.0165,0.0,,0.0,2026-03-16T11:35:50.883564+00:00
BTC-26JUN26-105000-C,105000.0,1782460800000,put,0.011,0.012,0.0,,0.0,2026-03-16T11:35:50.944134+00:00
BTC-26JUN26-105000-P,105000.0,1782460800000,put,0.4235,0.4345,0.0,,0.0,2026-03-16T11:35:50.990964+00:00
BTC-26JUN26-110000-C,110000.0,1782460800000,put,0.0075,0.0085,0.0,,0.0,2026-03-16T11:35:51.034709+00:00
BTC-26JUN26-115000-C,115000.0,1782460800000,put,0.0055,0.0065,0.0,,0.0,2026-03-16T11:35:51.100135+00:00
BTC-26JUN26-115000-P,115000.0,1782460800000,put,0.552,0.565,0.0,,0.0,2026-03-16T11:35:51.141280+00:00
BTC-26JUN26-120000-C,120000.0,1782460800000,put,0.0044,0.0047,0.0,,0.0,2026-03-16T11:35:51.183447+00:00
BTC-26JUN26-125000-C,125000.0,1782460800000,put,0.0035,0.0037,0.0,,0.0,2026-03-16T11:35:51.245933+00:00
BTC-26JUN26-125000-P,125000.0,1782460800000,put,0.684,0.698,0.0,,0.0,2026-03-16T11:35:51.288348+00:00
BTC-26JUN26-130000-P,130000.0,1782460800000,put,0.7505,0.765,0.0,,0.0,2026-03-16T11:35:51.351147+00:00
BTC-26JUN26-135000-C,135000.0,1782460800000,put,0.0021,0.0025,0.0,,0.0,2026-03-16T11:35:51.393903+00:00
BTC-26JUN26-135000-P,135000.0,1782460800000,put,0.766,0.9,0.0,,0.0,2026-03-16T11:35:51.435717+00:00
BTC-26JUN26-140000-P,140000.0,1782460800000,put,0.83,0.9695,0.0,,0.0,2026-03-16T11:35:51.497851+00:00
BTC-26JUN26-155000-P,155000.0,1782460800000,put,1.0255,1.1775,0.0,,0.0,2026-03-16T11:35:51.642448+00:00
BTC-26JUN26-165000-P,165000.0,1782460800000,put,1.156,1.317,0.0,,0.0,2026-03-16T11:35:51.747700+00:00
BTC-26JUN26-190000-P,190000.0,1782460800000,put,1.465,1.666,0.0,,0.0,2026-03-16T11:35:51.895058+00:00
BTC-26JUN26-220000-P,220000.0,1782460800000,put,1.8545,2.086,0.0,,0.0,2026-03-16T11:35:52.049846+00:00
BTC-26JUN26-250000-P,250000.0,1782460800000,put,2.244,2.5045,0.0,,0.0,2026-03-16T11:35:52.202531+00:00
BTC-26JUN26-340000-P,340000.0,1782460800000,put,3.411,3.7815,0.0,,0.0,2026-03-16T11:35:52.448404+00:00
